"Census Division
State",,"Number of
Consumers","Average Monthly
"State                                              Class of         Number of            Revenue                             Sales                     Average Revenue Electric Utility                                    Ownership      Consumers   (thousand dollars)   (thousand kilowatthours)     per kilowatthour
(cents)",,,,,,,,,,,,,,,,,,,,,,
Alabama,,,,,,,,,,,,,,,,,,,,,,
"Alabama Electric Coop, Inc",,,Cooperative,1,,,,"4,393",,,"116,235",,,3.78,,,,,,,,
Alabama Power Co,,,Investor-Owned,"4,736",,,,"763,934",,,"20,460,022",,,3.73,,,,,,,,
Albertville Municipal Utils Bd,,,Publicly Owned,12,,,,"11,323",,,"275,770",,,4.11,,,,,,,,
Alexander City City of,,,Publicly Owned,65,,,,"2,171",,,"53,055",,,4.09,,,,,,,,
Andalusia City of,,,Publicly Owned,49,,,,"13,184",,,"306,199",,,4.31,,,,,,,,
"Arab Electric Cooperative, Inc",,,Cooperative,3,,,,865,,,"15,692",,,5.51,,,,,,,,
Athens City of,,,Publicly Owned,12,,,,"5,644",,,"110,111",,,5.13,,,,,,,,
Bessemer Utilities City of,,,Publicly Owned,5,,,,"2,805",,,"48,603",,,5.77,,,,,,,,
Brundidge City of,,,Publicly Owned,14,,,,919,,,"11,298",,,8.13,,,,,,,,
Central Alabama Electric Coop,,,Cooperative,2,,,,496,,,"10,165",,,4.88,,,,,,,,
Cherokee Electric Cooperative,,,Cooperative,4,,,,"4,385",,,"100,690",,,4.35,,,,,,,,
Clarke-Washington E M C,,,Cooperative,58,,,,"1,669",,,"21,812",,,7.65,,,,,,,,
Coosa Valley Electric Coop Inc,,,Cooperative,73,,,,"2,315",,,"30,000",,,7.72,,,,,,,,
Courtland City of,,,Publicly Owned,1,,,,125,,,"2,011",,,6.22,,,,,,,,
"Covington Electric Coop, Inc",,,Cooperative,3,,,,525,,,"11,779",,,4.46,,,,,,,,
"Cullman Electric Coop, Inc",,,Cooperative,10,,,,"9,266",,,"194,168",,,4.77,,,,,,,,
Cullman Power Board,,,Publicly Owned,7,,,,"3,747",,,"76,483",,,4.90,,,,,,,,
Decatur Utilities,,,Publicly Owned,21,,,,"29,966",,,"753,161",,,3.98,,,,,,,,
Dixie Electric Cooperative,,,Cooperative,1,,,,184,,,"2,402",,,7.66,,,,,,,,
Dothan City of,,,Publicly Owned,147,,,,"17,237",,,"402,322",,,4.28,,,,,,,,
Elba City of,,,Publicly Owned,3,,,,725,,,"8,920",,,8.13,,,,,,,,
Fairhope City of,,,Publicly Owned,58,,,,"2,625",,,"41,097",,,6.39,,,,,,,,
Florence City of,,,Publicly Owned,18,,,,"8,402",,,"155,948",,,5.39,,,,,,,,
Foley Board of Utilities,,,Publicly Owned,4,,,,"2,484",,,"45,060",,,5.51,,,,,,,,
Fort Payne Improvement Auth,,,Publicly Owned,12,,,,"5,620",,,"113,805",,,4.94,,,,,,,,
Franklin Electric Cooperative,,,Cooperative,3,,,,"7,288",,,"143,443",,,5.08,,,,,,,,
Guntersville Electric Board,,,Publicly Owned,10,,,,"3,985",,,"76,072",,,5.24,,,,,,,,
Hartford City of,,,Publicly Owned,2,,,,56,,,743,,,7.54,,,,,,,,
Hartselle City of,,,Publicly Owned,2,,,,"1,541",,,"29,948",,,5.15,,,,,,,,
Huntsville City of,,,Publicly Owned,87,,,,"44,841",,,"1,030,240",,,4.35,,,,,,,,
Joe Wheeler Elec Member Corp,,,Cooperative,18,,,,"14,808",,,"322,771",,,4.59,,,,,,,,
Lafayette City of,,,Publicly Owned,21,,,,"3,327",,,"66,233",,,5.02,,,,,,,,
Lanett City of,,,Publicly Owned,20,,,,550,,,"8,000",,,6.88,,,,,,,,
Luverne City of,,,Publicly Owned,12,,,,683,,,"12,228",,,5.59,,,,,,,,
Marshall-De Kalb Electric Coop,,,Cooperative,7,,,,"4,002",,,"82,744",,,4.84,,,,,,,,
Muscle Shoals City of,,,Publicly Owned,9,,,,"2,318",,,"40,203",,,5.77,,,,,,,,
North Alabama Electric Coop,,,Cooperative,6,,,,"7,163",,,"176,550",,,4.06,,,,,,,,
Opelika City of,,,Publicly Owned,4,,,,"3,577",,,"78,994",,,4.53,,,,,,,,
Opp City of,,,Publicly Owned,124,,,,"1,887",,,"24,022",,,7.86,,,,,,,,
Pea River Electric Cooperative,,,Cooperative,2,,,,909,,,"15,437",,,5.89,,,,,,,,
Piedmont City of,,,Publicly Owned,36,,,,514,,,"4,000",,,12.85,,,,,,,,
"Pioneer Electric Coop, Inc",,,Cooperative,2,,,,400,,,"4,017",,,9.96,,,,,,,,
Robertsdale City of,,,Publicly Owned,80,,,,"1,139",,,"14,551",,,7.83,,,,,,,,
Russellville City of,,,Publicly Owned,3,,,,971,,,"18,473",,,5.26,,,,,,,,
Sand Mountain Electric Coop,,,Cooperative,6,,,,"3,810",,,"76,723",,,4.97,,,,,,,,
Scottsboro City of,,,Publicly Owned,12,,,,"6,871",,,"186,959",,,3.68,,,,,,,,
Sheffield Utilities,,,Publicly Owned,13,,,,"3,782",,,"73,494",,,5.15,,,,,,,,
"South Alabama Elec Coop, Inc",,,Cooperative,3,,,,"1,222",,,"20,958",,,5.83,,,,,,,,
"Southern Pine Elec Coop, Inc",,,Cooperative,9,,,,"24,226",,,"674,142",,,3.59,,,,,,,,
Sylacauga Utilities Board,,,Publicly Owned,22,,,,"4,691",,,"85,203",,,5.51,,,,,,,,
Tallapoosa River Elec Coop Inc,,,Cooperative,3,,,,"2,668",,,"43,769",,,6.10,,,,,,,,
Tarrant City of,,,Publicly Owned,3,,,,937,,,"13,566",,,6.91,,,,,,,,
Tennessee Valley Authority,,,Federal,9,,,,"153,046",,,"4,901,222",,,3.12,,,,,,,,
Troy City of,,,Publicly Owned,122,,,,"10,583",,,"200,125",,,5.29,,,,,,,,
Tuscumbia City of,,,Publicly Owned,2,,,,725,,,"13,661",,,5.31,,,,,,,,
Tuskegee City of,,,Publicly Owned,63,,,,891,,,"13,557",,,6.57,,,,,,,,
"Wiregrass Electric Coop, Inc",,,Cooperative,18,,,,433,,,"5,738",,,7.55,,,,,,,,
State Total,,,,"6,052",,,,"1,208,853",,,"31,824,594",,,3.80,,,,,,,,
"State                                              Class of         Number of            Revenue                             Sales                     Average Revenue Electric Utility                                    Ownership      Consumers   (thousand dollars)   (thousand kilowatthours)     per kilowatthour
(cents)",,,,,,,,,,,,,,,,,,,,,,
Alaska,,,,,,,,,,,,,,,,,,,,,,
Alaska Electric Light & Pwr Co,,,Investor-Owned,96,,,,"4,058",,,"57,491",,,7.06,,,,,,,,
Chefornak City of,,,Publicly Owned,18,,,,51,,,144,,,35.42,,,,,,,,
Chugach Electric Assn Inc,,,Cooperative,6,,,,"2,203",,,"28,240",,,7.80,,,,,,,,
"Cordova Electric Coop, Inc",,,Cooperative,6,,,,914,,,"5,245",,,17.43,,,,,,,,
Egegik Light & Power Co,,,Investor-Owned,1,,,,57,,,201,,,28.36,,,,,,,,
"G & K, Inc",,,Investor-Owned,1,,,,86,,,203,,,42.36,,,,,,,,
Galena Electric Utility,,,Publicly Owned,35,,,,"1,404",,,"5,255",,,26.72,,,,,,,,
Golden Valley Elec Assn Inc,,,Cooperative,424,,,,"46,947",,,"664,309",,,7.07,,,,,,,,
Homer Electric Assn Inc,,,Cooperative,26,,,,"7,739",,,"162,211",,,4.77,,,,,,,,
Ketchikan City of,,,Publicly Owned,11,,,,"2,026",,,"28,357",,,7.14,,,,,,,,
Kodiak Electric Assn Inc,,,Cooperative,90,,,,"11,050",,,"73,811",,,14.97,,,,,,,,
Kokhanok Village Council,,,Publicly Owned,11,,,,30,,,56,,,53.57,,,,,,,,
Larsen Bay City of,,,Publicly Owned,11,,,,23,,,57,,,40.35,,,,,,,,
Metlakatla Power & Light,,,Publicly Owned,10,,,,117,,,904,,,12.94,,,,,,,,
North Slope Borough of,,,Publicly Owned,24,,,,66,,,"2,000",,,3.30,,,,,,,,
Petersburg City of,,,Publicly Owned,29,,,,"1,432",,,"16,574",,,8.64,,,,,,,,
Saint Paul City of,,,Publicly Owned,15,,,,204,,,608,,,33.55,,,,,,,,
Seward City of,,,Publicly Owned,52,,,,"1,951",,,"21,804",,,8.95,,,,,,,,
Thorne Bay City of,,,Publicly Owned,20,,,,85,,,356,,,23.88,,,,,,,,
Tuntutuliak Comm Services Assn,,,Cooperative,1,,,,5,,,11,,,45.45,,,,,,,,
Unalaska City of,,,Publicly Owned,12,,,,"1,647",,,"11,333",,,14.53,,,,,,,,
White Mountain City of,,,Publicly Owned,8,,,,79,,,185,,,42.70,,,,,,,,
Wrangell City of,,,Publicly Owned,1,,,,5,,,68,,,7.35,,,,,,,,
State Total,,,,908,,,,"82,179",,,"1,079,423",,,7.61,,,,,,,,
Arizona,,,,,,,,,,,,,,,,,,,,,,
Ajo Improvement Company,,,Investor-Owned,52,,,,164,,,"1,568",,,10.46,,,,,,,,
Ak-Chin Electric Utility Auth,,,Publicly Owned,50,,,,33,,,487,,,6.78,,,,,,,,
Arizona Public Service Co,,,Investor-Owned,"3,686",,,,"135,638",,,"2,460,297",,,5.51,,,,,,,,
Buckeye Irrigation District,,,Publicly Owned,137,,,,637,,,"10,177",,,6.26,,,,,,,,
Citizens Communications Co,,,Investor-Owned,57,,,,"9,926",,,"81,652",,,12.16,,,,,,,,
"Dixie Escalante R E A, Inc",,,Cooperative,17,,,,79,,,"1,963",,,4.02,,,,,,,,
Electrical Dist No1 Pinal Cnty,,,Publicly Owned,74,,,,415,,,"23,269",,,1.78,,,,,,,,
Electrical Dist No2 Pinal Cnty,,,Publicly Owned,15,,,,"1,793",,,"31,243",,,5.74,,,,,,,,
Electrical Dist No3 Pinal Cnty,,,Publicly Owned,391,,,,"1,245",,,"69,970",,,1.78,,,,,,,,
Electrical Dist No4 Pinal Cnty,,,Publicly Owned,99,,,,144,,,"1,381",,,10.43,,,,,,,,
Electrical Dist No5 Pinal Cnty,,,Publicly Owned,79,,,,795,,,"26,540",,,3.00,,,,,,,,
Electrical Dist No6 Pinal Cnty,,,Publicly Owned,110,,,,"1,052",,,"16,668",,,6.31,,,,,,,,
Electrical Dist No7 Maricopa,,,Publicly Owned,121,,,,"1,402",,,"28,508",,,4.92,,,,,,,,
Fredonia City of,,,Publicly Owned,5,,,,43,,,774,,,5.56,,,,,,,,
Harquahala Valley Pwr District,,,Publicly Owned,61,,,,"1,045",,,"32,340",,,3.23,,,,,,,,
Hohokam Irrigation&Drainage Dt,,,Publicly Owned,2,,,,23,,,360,,,6.39,,,,,,,,
Maricopa County M W C Dist #1,,,Publicly Owned,236,,,,"1,339",,,"27,822",,,4.81,,,,,,,,
McMullen Valley Water C&D Dist,,,Publicly Owned,86,,,,"1,126",,,"36,501",,,3.08,,,,,,,,
"Mohave Electric Coop, Inc",,,Cooperative,3,,,,"2,904",,,"62,422",,,4.65,,,,,,,,
Morenci Water & Electric Co,,,Investor-Owned,1,,,,"66,384",,,"1,234,567",,,5.38,,,,,,,,
Navajo Tribal Utility Auth,,,Publicly Owned,5,,,,"17,728",,,"310,576",,,5.71,,,,,,,,
"Navopache Electric Coop, Inc",,,Cooperative,5,,,,"1,657",,,"32,116",,,5.16,,,,,,,,
Ocotillo Water Conserv. Dist.,,,Publicly Owned,44,,,,587,,,"10,879",,,5.40,,,,,,,,
Safford City of,,,Publicly Owned,15,,,,26,,,306,,,8.50,,,,,,,,
Salt River Project,,,Publicly Owned,42,,,,"135,122",,,"3,358,205",,,4.02,,,,,,,,
Sulphur Springs Valley E C Inc,,,Cooperative,4,,,,"2,288",,,"34,439",,,6.64,,,,,,,,
Tohono O'Odham Utility Auth,,,Publicly Owned,1,,,,344,,,"1,629",,,21.12,,,,,,,,
Tonopah Irrigation District,,,Publicly Owned,31,,,,579,,,"18,216",,,3.18,,,,,,,,
Trico Electric Cooperative Inc,,,Cooperative,7,,,,"5,210",,,"86,599",,,6.02,,,,,,,,
Tucson Electric Power Co,,,Investor-Owned,704,,,,"203,578",,,"3,311,208",,,6.15,,,,,,,,
USBIA-San Carlos Project,,,Federal,4,,,,"2,938",,,"58,897",,,4.99,,,,,,,,
Wellton-Mohawk Irr&Drain Dist,,,Publicly Owned,1,,,,331,,,"5,167",,,6.41,,,,,,,,
State Total,,,,"6,145",,,,"596,575",,,"11,376,746",,,5.24,,,,,,,,
Arkansas,,,,,,,,,,,,,,,,,,,,,,
Arkansas Valley Elec Coop Corp,,,Cooperative,13,,,,"7,664",,,"204,208",,,3.75,,,,,,,,
Benton Utilities,,,Publicly Owned,20,,,,"2,364",,,"41,948",,,5.64,,,,,,,,
Bentonville City of,,,Publicly Owned,262,,,,"7,062",,,"210,638",,,3.35,,,,,,,,
C & L Electric Coop Corp,,,Cooperative,9,,,,"1,409",,,"23,781",,,5.92,,,,,,,,
"State                                              Class of         Number of            Revenue                             Sales                     Average Revenue Electric Utility                                    Ownership      Consumers   (thousand dollars)   (thousand kilowatthours)     per kilowatthour
(cents)",,,,,,,,,,,,,,,,,,,,,,
Carroll Electric Coop Corp,,,Cooperative,8,,,,"7,371",,,"201,668",,,3.66,,,,,,,,
Clarksville Light & Water Co,,,Publicly Owned,101,,,,"11,308",,,"178,220",,,6.34,,,,,,,,
Clay County Electric Coop Corp,,,Cooperative,12,,,,"2,082",,,"32,426",,,6.42,,,,,,,,
Conway Corporation,,,Publicly Owned,85,,,,"17,912",,,"420,259",,,4.26,,,,,,,,
Craighead Electric Coop Corp,,,Cooperative,926,,,,"2,648",,,"34,556",,,7.66,,,,,,,,
Empire District Electric Co,,,Investor-Owned,9,,,,"2,782",,,"62,473",,,4.45,,,,,,,,
Entergy Arkansas Inc,,,Investor-Owned,"22,237",,,,"369,752",,,"7,051,660",,,5.24,,,,,,,,
First Electric Coop Corp,,,Cooperative,2,,,,"8,304",,,"253,668",,,3.27,,,,,,,,
Hope City of,,,Publicly Owned,2,,,,"4,051",,,"96,000",,,4.22,,,,,,,,
Jonesboro City of,,,Publicly Owned,34,,,,"16,608",,,"448,717",,,3.70,,,,,,,,
Mississippi Cnty Elec Coop Inc,,,Cooperative,19,,,,"86,320",,,"2,938,024",,,2.94,,,,,,,,
"North Arkansas Elec Coop, Inc",,,Cooperative,5,,,,"4,119",,,"83,480",,,4.93,,,,,,,,
North Little Rock City of,,,Publicly Owned,175,,,,"21,961",,,"378,000",,,5.81,,,,,,,,
Oklahoma Gas & Electric Co,,,Investor-Owned,425,,,,"38,941",,,"1,095,683",,,3.55,,,,,,,,
Osceola City of,,,Publicly Owned,16,,,,"5,178",,,"104,864",,,4.94,,,,,,,,
Ouachita Electric Coop Corp,,,Cooperative,10,,,,"3,562",,,"72,018",,,4.95,,,,,,,,
Ozarks Electric Coop Corp,,,Cooperative,11,,,,"4,248",,,"82,267",,,5.16,,,,,,,,
Paragould Light & Water Comm,,,Publicly Owned,31,,,,"9,810",,,"227,460",,,4.31,,,,,,,,
Paris City of,,,Publicly Owned,10,,,,676,,,"12,269",,,5.51,,,,,,,,
Petit Jean Electric Coop Corp,,,Cooperative,17,,,,"1,214",,,"22,263",,,5.45,,,,,,,,
Piggott City of,,,Publicly Owned,79,,,,976,,,"21,446",,,4.55,,,,,,,,
Prescott City of,,,Publicly Owned,2,,,,"3,490",,,"74,077",,,4.71,,,,,,,,
Siloam Springs City of,,,Publicly Owned,97,,,,"9,274",,,"167,300",,,5.54,,,,,,,,
"South Central Ark El Coop, Inc",,,Cooperative,8,,,,"5,174",,,"121,606",,,4.25,,,,,,,,
Southwest Arkansas E C C,,,Cooperative,6,,,,"9,631",,,"194,727",,,4.95,,,,,,,,
Southwestern Electric Power Co,,,Investor-Owned,580,,,,"71,702",,,"1,808,612",,,3.96,,,,,,,,
Woodruff Electric Coop Corp,,,Cooperative,9,,,,"3,520",,,"69,952",,,5.03,,,,,,,,
State Total,,,,"25,220",,,,"741,113",,,"16,734,270",,,4.43,,,,,,,,
California,,,,,,,,,,,,,,,,,,,,,,
Alameda City of,,,Publicly Owned,15,,,,"4,242",,,"47,884",,,8.86,,,,,,,,
Anaheim City of,,,Publicly Owned,660,,,,"108,225",,,"1,296,522",,,8.35,,,,,,,,
Azusa City of,,,Publicly Owned,34,,,,"7,438",,,"89,539",,,8.31,,,,,,,,
Banning City of,,,Publicly Owned,4,,,,"1,491",,,"14,199",,,10.50,,,,,,,,
Biggs City of,,,Publicly Owned,5,,,,517,,,"5,260",,,9.83,,,,,,,,
Burbank City of,,,Publicly Owned,233,,,,"53,625",,,"527,368",,,10.17,,,,,,,,
City & County of San Francisco,,,Publicly Owned,1,,,,837,,,"8,373",,,10.00,,,,,,,,
Colton City of,,,Publicly Owned,28,,,,"9,302",,,"115,538",,,8.05,,,,,,,,
Glendale City of,,,Publicly Owned,287,,,,"36,015",,,"396,102",,,9.09,,,,,,,,
Healdsburg City of,,,Publicly Owned,78,,,,393,,,"3,695",,,10.64,,,,,,,,
Imperial Irrigation District,,,Publicly Owned,17,,,,"4,857",,,"41,943",,,11.58,,,,,,,,
Lassen Municipal Utility Dist,,,Publicly Owned,5,,,,"2,317",,,"15,976",,,14.50,,,,,,,,
Lodi City of,,,Publicly Owned,53,,,,"7,428",,,"109,600",,,6.78,,,,,,,,
Lompoc City of,,,Publicly Owned,76,,,,"2,979",,,"34,212",,,8.71,,,,,,,,
Los Angeles City of,,,Publicly Owned,"15,536",,,,"218,761",,,"2,645,000",,,8.27,,,,,,,,
Merced Irrigation District,,,Publicly Owned,2,,,,"7,270",,,"118,877",,,6.12,,,,,,,,
Modesto Irrigation District,,,Publicly Owned,"1,676",,,,"37,726",,,"768,192",,,4.91,,,,,,,,
Needles City of,,,Publicly Owned,4,,,,56,,,546,,,10.26,,,,,,,,
Pacific Gas & Electric Co,,,Investor-Owned,"1,195",,,,"1,053,493",,,"8,904,579",,,11.83,,,,,,,,
PacifiCorp,,,Investor-Owned,"1,950",,,,"8,864",,,"161,680",,,5.48,,,,,,,,
Palo Alto City of,,,Publicly Owned,295,,,,"18,456",,,"403,946",,,4.57,,,,,,,,
Pasadena City of,,,Publicly Owned,988,,,,"74,613",,,"633,016",,,11.79,,,,,,,,
Plumas-Sierra Rural Elec Coop,,,Cooperative,130,,,,"3,713",,,"55,180",,,6.73,,,,,,,,
Redding City of,,,Publicly Owned,"1,517",,,,"3,593",,,"30,385",,,11.82,,,,,,,,
Riverside City of,,,Publicly Owned,397,,,,"50,737",,,"642,113",,,7.90,,,,,,,,
Roseville City of,,,Publicly Owned,24,,,,"19,115",,,"277,204",,,6.90,,,,,,,,
Sacramento Municipal Util Dist,,,Publicly Owned,"8,649",,,,"389,394",,,"4,497,487",,,8.66,,,,,,,,
San Diego Gas & Electric Co,,,Investor-Owned,484,,,,"239,431",,,"1,518,362",,,15.77,,,,,,,,
Santa Clara City of,,,Publicly Owned,"1,952",,,,"167,913",,,"2,200,774",,,7.63,,,,,,,,
Shasta City City of,,,Publicly Owned,11,,,,"1,720",,,"21,193",,,8.12,,,,,,,,
Sierra Pacific Power Co,,,Investor-Owned,33,,,,"5,814",,,"100,013",,,5.81,,,,,,,,
Southern California Edison Co,,,Investor-Owned,"44,837",,,,"980,184",,,"8,115,301",,,12.08,,,,,,,,
Southern California Water Co,,,Investor-Owned,4,,,,"1,264",,,"13,157",,,9.61,,,,,,,,
Surprise Valley Electrification Corp.,,,Cooperative,17,,,,468,,,"10,376",,,4.51,,,,,,,,
Trinity Public Utilities Dist,,,Publicly Owned,1,,,,372,,,"7,600",,,4.89,,,,,,,,
"State                                              Class of         Number of            Revenue                             Sales                     Average Revenue Electric Utility                                    Ownership      Consumers   (thousand dollars)   (thousand kilowatthours)     per kilowatthour
(cents)",,,,,,,,,,,,,,,,,,,,,,
Turlock Irrigation District,,,Publicly Owned,"1,265",,,,"38,103",,,"636,629",,,5.99,,,,,,,,
Ukiah City of,,,Publicly Owned,83,,,,"4,718",,,"39,158",,,12.05,,,,,,,,
Vernon City of,,,Publicly Owned,870,,,,"58,534",,,"887,004",,,6.60,,,,,,,,
State Total,,,,"83,416",,,,"3,623,978",,,"35,393,983",,,10.24,,,,,,,,
Colorado,,,,,,,,,,,,,,,,,,,,,,
Aquila Inc,,,Investor-Owned,105,,,,"16,993",,,"372,337",,,4.56,,,,,,,,
Aspen City of,,,Publicly Owned,4,,,,4,,,58,,,6.90,,,,,,,,
Burlington City of,,,Publicly Owned,88,,,,"1,159",,,"14,572",,,7.95,,,,,,,,
Center City of,,,Publicly Owned,59,,,,240,,,"5,161",,,4.65,,,,,,,,
Colorado Springs City of,,,Publicly Owned,223,,,,"78,533",,,"1,484,868",,,5.29,,,,,,,,
Delta City of,,,Publicly Owned,44,,,,"1,374",,,"19,665",,,6.99,,,,,,,,
Delta Montrose Electric Assn,,,Cooperative,204,,,,"11,654",,,"221,770",,,5.25,,,,,,,,
Deseret Generation & Tran Coop,,,Cooperative,1,,,,"1,090",,,"31,132",,,3.50,,,,,,,,
"Empire Electric Assn, Inc",,,Cooperative,110,,,,"10,706",,,"273,212",,,3.92,,,,,,,,
Fort Collins City of,,,Publicly Owned,16,,,,"16,095",,,"402,036",,,4.00,,,,,,,,
Fort Morgan City of,,,Publicly Owned,1,,,,"3,498",,,"70,935",,,4.93,,,,,,,,
Fountain City of,,,Publicly Owned,112,,,,"3,146",,,"63,942",,,4.92,,,,,,,,
Frederick Town of,,,Publicly Owned,65,,,,72,,,352,,,20.45,,,,,,,,
"Grand Valley Rrl Pwr Line, Inc",,,Cooperative,3,,,,189,,,"3,333",,,5.67,,,,,,,,
Gunnison City of,,,Publicly Owned,1,,,,276,,,"7,409",,,3.73,,,,,,,,
Gunnison County Elec Assn.,,,Cooperative,6,,,,455,,,"6,924",,,6.57,,,,,,,,
"High West Energy, Inc",,,Cooperative,83,,,,164,,,"2,591",,,6.33,,,,,,,,
Highline Electric Assn,,,Cooperative,"1,844",,,,"12,722",,,"208,250",,,6.11,,,,,,,,
"Holy Cross Electric Assn, Inc",,,Cooperative,45,,,,"2,811",,,"50,399",,,5.58,,,,,,,,
Holyoke City of,,,Publicly Owned,18,,,,283,,,"5,136",,,5.51,,,,,,,,
Intermountain Rural Elec Assn,,,Cooperative,30,,,,"5,232",,,"97,130",,,5.39,,,,,,,,
La Junta City of,,,Publicly Owned,68,,,,"2,774",,,"36,691",,,7.56,,,,,,,,
"La Plata Electric Assn, Inc",,,Cooperative,11,,,,"20,737",,,"481,219",,,4.31,,,,,,,,
Lamar City of,,,Publicly Owned,7,,,,364,,,"4,528",,,8.04,,,,,,,,
Las Animas City of,,,Publicly Owned,3,,,,14,,,211,,,6.64,,,,,,,,
Longmont City of,,,Publicly Owned,9,,,,"5,252",,,"134,706",,,3.90,,,,,,,,
Loveland City of,,,Publicly Owned,220,,,,"11,099",,,"278,885",,,3.98,,,,,,,,
Moon Lake Electric Assn Inc,,,Cooperative,6,,,,"14,546",,,"345,266",,,4.21,,,,,,,,
Morgan County Rural Elec Assn,,,Cooperative,165,,,,"2,360",,,"40,184",,,5.87,,,,,,,,
"Mountain Parks Electric, Inc",,,Cooperative,6,,,,751,,,"17,360",,,4.33,,,,,,,,
"Mountain View Elec Assn, Inc",,,Cooperative,11,,,,"3,570",,,"86,595",,,4.12,,,,,,,,
"Poudre Valley R E A, Inc",,,Cooperative,602,,,,"10,678",,,"277,114",,,3.85,,,,,,,,
Public Service Co of Colorado,,,Investor-Owned,277,,,,"206,225",,,"5,102,100",,,4.04,,,,,,,,
"San Isabel Electric Assn, Inc",,,Cooperative,5,,,,"2,847",,,"84,162",,,3.38,,,,,,,,
"San Luis Valley R E C, Inc",,,Cooperative,3,,,,477,,,"9,073",,,5.26,,,,,,,,
"San Miguel Power Assn, Inc",,,Cooperative,1,,,,68,,,898,,,7.57,,,,,,,,
Southeast Colorado Power Assn,,,Cooperative,"1,313",,,,"4,622",,,"66,953",,,6.90,,,,,,,,
Springfield City of,,,Publicly Owned,14,,,,181,,,"2,782",,,6.51,,,,,,,,
"United Power, Inc",,,Cooperative,9,,,,"4,119",,,"87,562",,,4.70,,,,,,,,
"White River Electric Assn, Inc",,,Cooperative,8,,,,"8,874",,,"185,838",,,4.78,,,,,,,,
Yampa Valley Electric Assn Inc,,,Cooperative,15,,,,"8,319",,,"126,699",,,6.57,,,,,,,,
"Y-W Electric Association, Inc",,,Cooperative,"2,075",,,,"14,043",,,"208,346",,,6.74,,,,,,,,
State Total,,,,"7,890",,,,"488,616",,,"10,918,384",,,4.48,,,,,,,,
Connecticut,,,,,,,,,,,,,,,,,,,,,,
Bozrah Light & Power Company,,,Publicly Owned,16,,,,"1,316",,,"14,399",,,9.14,,,,,,,,
Connecticut Light & Power Co,,,Investor-Owned,"4,026",,,,"285,478",,,"3,849,545",,,7.42,,,,,,,,
Farmington River Power Company,,,Investor-Owned,1,,,,629,,,"24,238",,,2.60,,,,,,,,
Groton Dept of Utilities,,,Publicly Owned,3,,,,"23,766",,,"336,719",,,7.06,,,,,,,,
Jewett City City of,,,Publicly Owned,1,,,,23,,,225,,,10.22,,,,,,,,
Norwark Third Taxing District,,,Publicly Owned,44,,,,"1,435",,,"13,280",,,10.81,,,,,,,,
Norwich City of,,,Publicly Owned,40,,,,"4,693",,,"57,921",,,8.10,,,,,,,,
South Norwalk City of,,,Publicly Owned,19,,,,"1,742",,,"16,884",,,10.32,,,,,,,,
United Illuminating Co,,,Investor-Owned,"1,707",,,,"95,250",,,"1,082,000",,,8.80,,,,,,,,
Wallingford Town of,,,Publicly Owned,25,,,,"10,497",,,"177,023",,,5.93,,,,,,,,
State Total,,,,"5,882",,,,"424,829",,,"5,572,234",,,7.62,,,,,,,,
Delaware,,,,,,,,,,,,,,,,,,,,,,
Clayton Town of,,,Publicly Owned,1,,,,21,,,127,,,16.54,,,,,,,,
Delaware Electric Coop Inc,,,Cooperative,1,,,,615,,,"10,317",,,5.96,,,,,,,,
Delmarva Power & Light Company,,,Investor-Owned,290,,,,"111,440",,,"2,463,258",,,4.52,,,,,,,,
"State                                              Class of         Number of            Revenue                             Sales                     Average Revenue Electric Utility                                    Ownership      Consumers   (thousand dollars)   (thousand kilowatthours)     per kilowatthour
(cents)",,,,,,,,,,,,,,,,,,,,,,
Dover City of,,,Publicly Owned,32,,,,"18,065",,,"344,814",,,5.24,,,,,,,,
Lewes City of,,,Publicly Owned,27,,,,"2,507",,,"29,601",,,8.47,,,,,,,,
Milford City of,,,Publicly Owned,18,,,,"4,674",,,"73,526",,,6.36,,,,,,,,
Newark City of,,,Publicly Owned,49,,,,"15,040",,,"219,119",,,6.86,,,,,,,,
Seaford City of,,,Publicly Owned,70,,,,"3,686",,,"55,230",,,6.67,,,,,,,,
Smyrna Town of,,,Publicly Owned,59,,,,"1,712",,,"21,000",,,8.15,,,,,,,,
State Total,,,,547,,,,"157,760",,,"3,216,992",,,4.90,,,,,,,,
District of Columbia,,,,,,,,,,,,,,,,,,,,,,
Potomac Electric Power Co,,,Investor-Owned,1,,,,"13,441",,,"279,730",,,4.80,,,,,,,,
State Total,,,,1,,,,"13,441",,,"279,730",,,4.80,,,,,,,,
Florida,,,,,,,,,,,,,,,,,,,,,,
Bartow City of,,,Publicly Owned,267,,,,"9,208",,,"113,437",,,8.12,,,,,,,,
"Central Florida Elec Coop, Inc",,,Cooperative,21,,,,870,,,"12,899",,,6.74,,,,,,,,
Chattahoochee City of,,,Publicly Owned,5,,,,"1,565",,,"25,910",,,6.04,,,,,,,,
"Choctawhatche Elec Coop, Inc",,,Cooperative,4,,,,"1,248",,,"27,466",,,4.54,,,,,,,,
"Clay Electric Cooperative, Inc",,,Cooperative,20,,,,"10,738",,,"240,543",,,4.46,,,,,,,,
Clewiston City of,,,Publicly Owned,1,,,,"1,827",,,"27,950",,,6.54,,,,,,,,
"Florida Keys El Coop Assn, Inc",,,Cooperative,394,,,,"12,621",,,"156,136",,,8.08,,,,,,,,
